"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,107.197392501853,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,107.885539157429,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,108.418329199011,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,109.326313139786,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,110.329114412131,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,111.250742097085,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,112.449241104399,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.063939521742,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,113.788189821883,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.500531657403,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,115.445480458974,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,116.396999512491,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,117.452520875878,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,118.880304492867,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,97.6993048765226,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,98.6471705922845,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,100.195033894764,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,102.332376947256,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,105.084798346573,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,106.713636856433,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,107.795187849739,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.224166127324,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,109.590345563345,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.782650052699,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,111.129838262923,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,113.887942748703,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,116.342534902276,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,119.548887964287,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,97.4444955110094,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,97.1764103957411,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,96.9037161771078,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,96.6417302085225,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,96.5782114856066,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,96.3342559554066,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,95.6700833261067,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,96.2629706665048,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,95.786456879632,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,96.7628250568127,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,97.9364842628686,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,98.945970311615,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,100.023397969995,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,100.735625849082,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,129.41109345919,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,128.444206023803,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,127.607944842206,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,128.355071078416,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,129.01595154557,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,129.244730241327,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,130.230789192069,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,130.769251153011,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,130.714799133528,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,131.767322996321,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,134.118565549676,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,136.215645642571,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,139.520184536705,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,143.188057488752,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,114.957423466929,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,117.554765542839,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,119.86355992263,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,115.921725676692,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,118.101594305902,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,121.264806297344,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,123.999873720062,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,136.792762313559,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,140.670650841182,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,146.789784155474,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,152.784802689183,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,159.254561953412,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,170.45106767847,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,180.217270058993,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,139.587817049814,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,138.808157206182,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,138.369555350093,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,136.009380218596,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,136.98544627913,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,138.813016555255,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,140.046702456365,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,143.456130915047,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,142.212696612671,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,143.418993411699,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,144.472514169405,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,146.253404358361,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,148.561210461343,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,149.683598966657,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,142.370025620431,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,142.165711242537,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,142.773898105105,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,144.758613815182,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,145.192945401567,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,147.083794014904,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,147.76926077223,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,146.23518215106,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,147.68292571365,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,148.149861480005,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,151.553539133686,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,153.572460340591,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,155.829911325199,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,156.834756006026,,
"EST","Estonia","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,95.1295701698174,,
"EST","Estonia","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,91.2053545454943,,
"EST","Estonia","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,91.441427256578,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,91.5591810698835,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,90.8267557449744,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,94.3665139212202,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,96.5445471234049,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,96.8391439048636,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,98.3259105409756,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,99.2943671147198,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,100.400867855534,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,102.374222068389,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,103.417508905549,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,106.937197490216,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,133.596762113511,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,134.997608392028,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,136.638174076345,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,137.935361190109,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,139.006589283886,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,139.979008571407,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,141.091536864604,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,142.215557276353,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,143.542278431941,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,145.494168822581,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,147.056217528615,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,148.675881578767,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,149.945011382226,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,150.684946471921,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,151.099264875481,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,115.454828385116,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,119.281101136955,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,121.237088183693,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,121.959047578025,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,121.754781179662,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,125.698466569233,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.767802393022,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,125.755682593214,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,126.475145803556,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,133.145393087611,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,136.369080458658,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,134.650296351639,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,134.59028410945,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,144.295797509354,,
"DNK","Denmark","RPI","Rent prices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,104.021167540551,,
"DNK","Denmark","RPI","Rent prices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,104.290888691541,,
"DNK","Denmark","RPI","Rent prices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,104.662566371296,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,104.770910024638,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,104.940490350558,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,105.221799961299,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,105.531764420316,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,105.718295056417,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.948152482956,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.228673970328,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,106.536212749371,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,106.968654619308,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,107.348939741034,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.631552120683,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,107.948332313502,,
"DNK","Denmark","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,108.323759432486,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,108.742696438632,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,108.558040461279,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,108.752287091239,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,108.104406469806,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,108.462288752077,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,109.783363553774,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,110.131511225245,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,111.10639368585,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,110.958084871878,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,112.729563134683,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.757721316758,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,117.675489494498,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,120.933074856554,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,123.442125726684,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,116.579673322916,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,116.406740341126,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,116.825267665349,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,117.586731719568,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,115.66486716286,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,114.569251246854,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.813885757863,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,105.746050752511,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,115.185796472046,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.575252725896,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,101.189071305115,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,106.682548257043,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,109.758847308293,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,117.168780365805,,
"IRL","Ireland","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,122.742619146123,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,102.490626922053,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,102.707060377121,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,102.923598122952,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,103.139872444342,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,103.356136594843,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,103.572576606028,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,103.789114460309,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,104.006172725714,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,104.224020437429,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,104.440456097514,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,104.65700883387,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,104.873258911102,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,105.08953413856,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,105.305969205631,,
"BRA","Brazil","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,105.522530442382,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,116.612140490359,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,118.202333016557,,
"DEU","Germany","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,119.054378000841,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,120.234969165322,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,121.866741006227,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,122.718847768991,,
"DEU","Germany","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,125.096225952133,,
"DEU","Germany","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,127.051312340789,,
"DEU","Germany","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,128.286865410013,,
"DEU","Germany","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,133.295330942946,,
"DEU","Germany","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,135.925552564738,,
"DEU","Germany","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,135.755186859482,,
